name,lat,lng,class,flowinfo,url
"USGS 08099382 Copperas Ck at FM 2247 nr Comanche, TX",32.04902778,-98.64605560,0,"Discharge: 0.67 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 60.36%;% normal(mean): 38.29%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08099382
"USGS 08152900 Pedernales Rv nr Fredericksburg, TX",30.22048147,-98.86976090,5,"Discharge: 22.52 cfs;Date: 2019-08-31;Percentile: 69.82 %;Class: Normal;% normal(median): 352.98%;% normal(mean): 57.83%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08152900
"USGS 08079510 N Fk DMF Brazos Rv at Loop 289 nr Lubbock, TX",33.55477778,-101.78813890,0,"Discharge: 6.21 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 24.44%;% normal(mean): 24.44%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08079510
"USGS 08168500 Guadalupe Rv abv Comal Rv at New Braunfels, TX",29.71494650,-98.11000830,5,"Discharge: 227.58 cfs;Date: 2019-08-31;Percentile: 54.58 %;Class: Normal;% normal(median): 105.28%;% normal(mean): 38.36%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08168500
"USGS 08026000 Sabine Rv nr Burkeville, TX",31.06408004,-93.51961650,7,"Discharge: 6551.29 cfs;Date: 2019-08-31;Percentile: 95.19 %;Class: Much above normal;% normal(median): 196.44%;% normal(mean): 207.76%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08026000
"USGS 08017300 S Fk Sabine Rv nr Quinlan, TX",32.89790085,-96.25331180,6,"Discharge: 6.38 cfs;Date: 2019-08-31;Percentile: 80.32 %;Class: Above normal;% normal(median): 807.59%;% normal(mean): 92.46%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08017300
"USGS 08201500 Seco Ck at Miller Rh nr Utopia, TX",29.57328400,-99.40309970,5,"Discharge: 3.97 cfs;Date: 2019-08-31;Percentile: 49.45 %;Class: Normal;% normal(median): 96.83%;% normal(mean): 23.12%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08201500
"USGS 08196000 Dry Frio Rv nr Reagan Wells, TX",29.50467576,-99.78144520,5,"Discharge: 7.63 cfs;Date: 2019-08-31;Percentile: 44.15 %;Class: Normal;% normal(median): 81.43%;% normal(mean): 23.35%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08196000
"USGS 08184050 Cibolo Ck at Smithson Valley Rd nr Bulverde, TX",29.74826667,-98.40768330,0,"Discharge: 0.00 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): %;% normal(mean): 0.00%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08184050
"USGS 08088610 Brazos Rv nr Graford, TX",32.85817854,-98.41171900,0,"Discharge: 160.84 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 55.06%;% normal(mean): 27.43%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08088610
"USGS 08061540 Rowlett Ck nr Sachse, TX",32.95984447,-96.61443780,6,"Discharge: 90.20 cfs;Date: 2019-08-31;Percentile: 80.78 %;Class: Above normal;% normal(median): 231.46%;% normal(mean): 153.53%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08061540
"USGS 08067070 CWA Canal nr Dayton, TX",29.96132898,-94.81020030,7,"Discharge: 1014.71 cfs;Date: 2019-08-31;Percentile: 95.03 %;Class: Much above normal;% normal(median): 126.54%;% normal(mean): 141.93%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08067070
"USGS 08074540 Little Whiteoak Bayou at Trimble St, Houston, TX",29.79277778,-95.36805560,0,"!!Hydrograph??wwapps/ww_chart.php?i=nwis&vt=dv&ot=q&site_no=08074540??image??https://waterdata.usgs.gov/tx/nwis/dv?site_no=08074540",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08074540
"USGS 08164504 E Mustang Ck nr Louise, TX",29.07081227,-96.41719130,0,"Discharge: 0.84 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 35.74%;% normal(mean): 3.08%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08164504
"USGS 08166140 Guadalupe Rv abv Bear Ck at Kerrville, TX",30.06965378,-99.19532030,0,"Discharge: 52.40 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 103.29%;% normal(mean): 84.31%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08166140
"USGS 08106350 Little Rv nr Rockdale, TX",30.76074836,-97.01387540,0,"Discharge: 173.38 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 92.05%;% normal(mean): 74.35%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08106350
"USGS 08161000 Colorado Rv at Columbus, TX",29.70634540,-96.53691550,4,"Discharge: 879.19 cfs;Date: 2019-08-31;Percentile: 17.73 %;Class: Below normal;% normal(median): 53.10%;% normal(mean): 43.74%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08161000
"USGS 08134000 N Concho Rv nr Carlsbad, TX",31.59265490,-100.63704490,0,"Discharge: 0.00 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 0.00%;% normal(mean): 0.00%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08134000
"USGS 08168000 Hueco Spgs nr New Braunfels, TX",29.75938930,-98.14000900,0,"Discharge: 54.75 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 201.58%;% normal(mean): 144.50%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08168000
"USGS 08055500 Elm Fk Trinity Rv nr Carrollton, TX",32.96595700,-96.94445000,5,"Discharge: 175.04 cfs;Date: 2019-08-31;Percentile: 35.36 %;Class: Normal;% normal(median): 86.33%;% normal(mean): 28.25%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08055500
"USGS 08067525 Goose Ck at Baytown, TX",29.77078197,-94.99965030,0,"Discharge: 27.51 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 605.95%;% normal(mean): 42.53%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08067525
"USGS 08159200 Colorado Rv at Bastrop, TX",30.10466154,-97.31943680,3,"Discharge: 671.61 cfs;Date: 2019-08-31;Percentile: 7.10 %;Class: Much below normal;% normal(median): 37.68%;% normal(mean): 37.66%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08159200
"USGS 08082700 Millers Ck nr Munday, TX",33.32926607,-99.46508250,6,"Discharge: 0.39 cfs;Date: 2019-08-31;Percentile: 75.82 %;Class: Above normal;% normal(median): %;% normal(mean): 2.17%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08082700
"USGS 08091500 Paluxy Rv at Glen Rose, TX",32.23153166,-97.77725120,5,"Discharge: 22.69 cfs;Date: 2019-08-31;Percentile: 71.90 %;Class: Normal;% normal(median): 306.62%;% normal(mean): 62.63%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08091500
"USGS 08105883 Brushy Ck at IH 35, Round Rock, TX",30.51290556,-97.68643610,0,"Discharge: 11.46 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 12.31%;% normal(mean): 10.99%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08105883
"USGS 08089000 Brazos Rv nr Palo Pinto, TX",32.86262360,-98.30254920,4,"Discharge: 165.45 cfs;Date: 2019-08-31;Percentile: 13.47 %;Class: Below normal;% normal(median): 31.94%;% normal(mean): 22.94%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08089000
"USGS 08185100 Martinez Ck nr Saint Hedwig, TX",29.44388889,-98.16888890,0,"Discharge: 7.10 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 79.87%;% normal(mean): 29.82%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08185100
"USGS 08105872 Brushy Ck at Cedar Park, TX",30.52518056,-97.74999170,0,"Discharge: 5.55 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 11.07%;% normal(mean): 10.47%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08105872
"USGS 08211000 Nueces Rv nr Mathis, TX",28.03834719,-97.86027690,4,"Discharge: 116.84 cfs;Date: 2019-08-31;Percentile: 23.26 %;Class: Below normal;% normal(median): 69.67%;% normal(mean): 23.97%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08211000
"USGS 08149900 S Llano Rv at Flat Rock Ln at Junction, TX",30.47901389,-99.77803890,0,"Discharge: 69.98 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 151.01%;% normal(mean): 125.55%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08149900
"USGS 08190500 W Nueces Rv nr Brackettville, TX",29.48108333,-100.23916670,5,"Discharge: 0.80 cfs;Date: 2019-08-31;Percentile: 62.82 %;Class: Normal;% normal(median): 571.43%;% normal(mean): 1.57%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08190500
"USGS 08128030 S Concho Rv abv Twin Buttes Res nr San Angelo, TX",31.27276110,-100.50421940,0,"Discharge: 32.07 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): %;% normal(mean): %;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08128030
"USGS 08059590 Wilson Ck Dws of Hwy 75 at McKinney, TX",33.18485000,-96.63805000,0,"Discharge: 6.56 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 13.60%;% normal(mean): 17.47%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08059590
"USGS 08068400 Panther Br at Gosling Rd, The Woodlands, TX",30.19215900,-95.48382880,0,"Discharge: 13.11 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 112.92%;% normal(mean): 29.85%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08068400
"USGS 08103900 S Fk Rocky Ck nr Briggs, TX",30.91156805,-98.03696760,5,"Discharge: 0.06 cfs;Date: 2019-08-31;Percentile: 50.00 %;Class: Normal;% normal(median): 100.00%;% normal(mean): 2.44%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08103900
"USGS 08169792 Guadalupe Rv at FM 1117 nr Seguin, TX",29.53616667,-97.88094440,0,"Discharge: 533.26 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 120.69%;% normal(mean): 58.89%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08169792
"USGS 08167800 Guadalupe Rv at Sattler, TX",29.85910758,-98.18001060,5,"Discharge: 154.84 cfs;Date: 2019-08-31;Percentile: 47.27 %;Class: Normal;% normal(median): 91.48%;% normal(mean): 29.88%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08167800
"USGS 08068780 Little Cypress Ck nr Cypress, TX",30.01605437,-95.69744630,5,"Discharge: 1.00 cfs;Date: 2019-08-31;Percentile: 40.36 %;Class: Normal;% normal(median): 67.57%;% normal(mean): 3.76%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08068780
"USGS 08110325 Navasota Rv abv Groesbeck, TX",31.57433657,-96.52081400,5,"Discharge: 0.29 cfs;Date: 2019-08-31;Percentile: 66.45 %;Class: Normal;% normal(median): 725.00%;% normal(mean): 1.26%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08110325
"USGS 08195000 Frio Rv at Concan, TX",29.48856496,-99.70477560,5,"Discharge: 38.57 cfs;Date: 2019-08-31;Percentile: 41.28 %;Class: Normal;% normal(median): 76.79%;% normal(mean): 37.30%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08195000
"USGS 08117500 San Bernard Rv nr Boling, TX",29.31357967,-95.89384210,4,"Discharge: 46.71 cfs;Date: 2019-08-31;Percentile: 10.23 %;Class: Below normal;% normal(median): 27.89%;% normal(mean): 16.49%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08117500
"USGS 08174600 Peach Ck bl Dilworth, TX",29.47412787,-97.31665650,3,"Discharge: 0.05 cfs;Date: 2019-08-31;Percentile: 7.27 %;Class: Much below normal;% normal(median): 1.66%;% normal(mean): 0.05%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08174600
"USGS 08117995 Colorado Rv nr Gail, TX",32.62872080,-101.28540440,3,"Discharge: 0.00 cfs;Date: 2019-08-31;Percentile: 9.06 %;Class: Much below normal;% normal(median): 0.00%;% normal(mean): 0.00%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08117995
"USGS 08146000 San Saba Rv at San Saba, TX",31.21322316,-98.71948710,5,"Discharge: 93.26 cfs;Date: 2019-08-31;Percentile: 72.05 %;Class: Normal;% normal(median): 210.09%;% normal(mean): 69.54%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08146000
"USGS 08083420 Cat Claw Ck at Abilene, TX",32.47540219,-99.74925560,0,"Discharge: 0.17 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 5.70%;% normal(mean): 3.24%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08083420
"USGS 08211500 Nueces Rv at Calallen, TX",27.88307697,-97.62527300,0,"Discharge: 6.19 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 64.75%;% normal(mean): 1.86%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08211500
"USGS 08102500 Leon Rv nr Belton, TX",31.07017947,-97.44139670,4,"Discharge: 14.28 cfs;Date: 2019-08-31;Percentile: 13.29 %;Class: Below normal;% normal(median): 31.46%;% normal(mean): 3.42%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08102500
"USGS 08170990 Jacobs Well Spg nr Wimberley, TX",30.03444444,-98.12611110,0,"Discharge: 6.33 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 254.22%;% normal(mean): 114.88%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08170990
"USGS 08104300 Salado Ck at Salado, TX",30.94434720,-97.53407500,0,"Discharge: 25.55 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 208.23%;% normal(mean): 81.58%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08104300
"USGS 08123800 Beals Ck nr Westbrook, TX",32.19929130,-101.01400290,4,"Discharge: 0.35 cfs;Date: 2019-08-31;Percentile: 12.81 %;Class: Below normal;% normal(median): 5.86%;% normal(mean): 1.90%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08123800
"USGS 08176500 Guadalupe Rv at Victoria, TX",28.79304560,-97.01304290,5,"Discharge: 757.13 cfs;Date: 2019-08-31;Percentile: 50.21 %;Class: Normal;% normal(median): 100.49%;% normal(mean): 67.15%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08176500
"USGS 08068090 W Fk San Jacinto Rv abv Lk Houston nr Porter, TX",30.14116667,-95.33822220,0,"Discharge: 398.94 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 554.31%;% normal(mean): 89.50%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08068090
"USGS 08082000 Salt Fk Brazos Rv nr Aspermont, TX",33.33398010,-100.23816220,4,"Discharge: 0.40 cfs;Date: 2019-08-31;Percentile: 11.39 %;Class: Below normal;% normal(median): 2.08%;% normal(mean): 0.48%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08082000
"USGS 08041749 Pine Island Bayou abv BI Pump Plant, Beaumont, TX",30.17882253,-94.18879430,0,"Discharge: -114.10 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): -11.44%;% normal(mean): -4.25%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08041749
"USGS 08053000 Elm Fk Trinity Rv nr Lewisville, TX",33.04567730,-96.96111730,5,"Discharge: 317.55 cfs;Date: 2019-08-31;Percentile: 44.46 %;Class: Normal;% normal(median): 93.85%;% normal(mean): 53.67%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08053000
"USGS 08196300 Dry Frio Rv at FM 2690 nr Knippa, TX",29.37361110,-99.70416670,0,"Discharge: 0.00 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): %;% normal(mean): 0.00%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08196300
"USGS 0817887350 Medina Rv at Patterson Rd at Medina, TX",29.79389167,-99.24859440,0,"Discharge: 14.42 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 178.91%;% normal(mean): 81.19%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=0817887350
"USGS 08019500 Big Sandy Ck nr Big Sandy, TX",32.60402910,-95.09160990,5,"Discharge: 27.94 cfs;Date: 2019-08-31;Percentile: 61.02 %;Class: Normal;% normal(median): 134.52%;% normal(mean): 85.47%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08019500
"USGS 08061000 E Fk Trinity Rv nr Lavon, TX",33.02373066,-96.47554290,0,"!!Hydrograph??wwapps/ww_chart.php?i=nwis&vt=dv&ot=q&site_no=08061000??image??https://waterdata.usgs.gov/tx/nwis/dv?site_no=08061000",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08061000
"USGS 08033900 E Fk Angelina Rv nr Cushing, TX",31.86017169,-94.82326970,0,"Discharge: 19.83 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 144.43%;% normal(mean): 58.32%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08033900
"USGS 08106050 Brushy Ck at FM 619 nr Taylor, TX",30.51958333,-97.33844720,0,"!!Hydrograph??wwapps/ww_chart.php?i=nwis&vt=dv&ot=q&site_no=08106050??image??https://waterdata.usgs.gov/tx/nwis/dv?site_no=08106050",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08106050
"USGS 08165300 N Fk Guadalupe Rv nr Hunt, TX",30.06409747,-99.38699160,0,"Discharge: 18.38 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 96.89%;% normal(mean): 65.90%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08165300
"USGS 08064700 Tehuacana Ck nr Streetman, TX",31.84849638,-96.28997550,0,"Discharge: 0.00 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 0.00%;% normal(mean): 0.00%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08064700
"USGS 08057000 Trinity Rv at Dallas, TX",32.77485170,-96.82194640,5,"Discharge: 659.48 cfs;Date: 2019-08-31;Percentile: 62.84 %;Class: Normal;% normal(median): 143.13%;% normal(mean): 82.25%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08057000
"USGS 08084200 Clear Fk Brazos Rv at Lueders, TX",32.79500000,-99.60569440,0,"Discharge: 40.30 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 920.09%;% normal(mean): 578.19%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08084200
"USGS 08178700 Salado Ck at Loop 410, San Antonio, TX",29.51606330,-98.43112710,5,"Discharge: 0.07 cfs;Date: 2019-08-31;Percentile: 26.88 %;Class: Normal;% normal(median): 9.09%;% normal(mean): 1.94%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08178700
"USGS 08130700 Spring Ck abv Twin Buttes Res nr San Angelo, TX",31.33099730,-100.60093100,0,"!!Hydrograph??wwapps/ww_chart.php?i=nwis&vt=dv&ot=q&site_no=08130700??image??https://waterdata.usgs.gov/tx/nwis/dv?site_no=08130700",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08130700
"USGS 08121000 Colorado Rv at Colorado City, TX",32.39261865,-100.87872460,5,"Discharge: 0.16 cfs;Date: 2019-08-31;Percentile: 25.00 %;Class: Normal;% normal(median): 8.04%;% normal(mean): 0.50%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08121000
"USGS 08155541 W Bouldin Ck at Oltorf Rd, Austin, TX",30.24666667,-97.76916670,0,"Discharge: 0.19 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 73.08%;% normal(mean): 11.59%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08155541
"USGS 08171290 Blanco Rv at Halifax Rch nr Kyle, TX",30.00555556,-97.95250000,0,"Discharge: 47.36 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 142.31%;% normal(mean): 87.07%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08171290
"USGS 08086050 Deep Ck at Moran, TX",32.55929085,-99.17007400,0,"Discharge: 3.85 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 5500.00%;% normal(mean): 57.63%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08086050
"USGS 08066500 Trinity Rv at Romayor, TX",30.42520670,-94.85076220,5,"Discharge: 1220.32 cfs;Date: 2019-08-31;Percentile: 41.54 %;Class: Normal;% normal(median): 87.41%;% normal(mean): 54.24%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08066500
"USGS 08144500 San Saba Rv at Menard, TX",30.91906245,-99.78562540,6,"Discharge: 51.93 cfs;Date: 2019-08-31;Percentile: 83.98 %;Class: Above normal;% normal(median): 359.13%;% normal(mean): 134.74%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08144500
"USGS 08063040 Richland Ck at Hwy 22 nr Mertens, TX",32.05466944,-96.90651940,0,"Discharge: 1.47 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 24.50%;% normal(mean): 18.51%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08063040
"USGS 08188810 Guadalupe Rv at SH 35 nr Tivoli, TX",28.47833444,-96.86276350,0,"Discharge: 984.61 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 124.69%;% normal(mean): 109.41%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08188810
"USGS 08108700 Brazos Rv at SH 21 nr Bryan, TX",30.62686650,-96.54413500,0,"Discharge: 1568.68 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 168.87%;% normal(mean): 55.94%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08108700
"USGS 08020700 Rabbit Ck at Kilgore, TX",32.38820599,-94.90327160,0,"Discharge: 3.68 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 94.36%;% normal(mean): 46.06%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08020700
"USGS 08105886 Lake Ck at Lake Ck Pkwy nr Austin, TX",30.46555556,-97.78788890,0,"Discharge: 0.54 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 43.55%;% normal(mean): 22.31%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08105886
"USGS 08164390 Navidad Rv at Strane Pk nr Edna, TX",29.06553568,-96.67414340,0,"Discharge: 5.12 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 55.05%;% normal(mean): 3.43%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08164390
"USGS 08073600 Buffalo Bayou at W Belt Dr, Houston, TX",29.76217336,-95.55772130,5,"Discharge: 174.55 cfs;Date: 2019-08-31;Percentile: 42.15 %;Class: Normal;% normal(median): 95.07%;% normal(mean): 53.18%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08073600
"USGS 08100500 Leon Rv at Gatesville, TX",31.43472220,-97.75833330,5,"Discharge: 45.95 cfs;Date: 2019-08-31;Percentile: 60.22 %;Class: Normal;% normal(median): 163.46%;% normal(mean): 23.29%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08100500
"USGS 08128400 Middle Concho Rv abv Tankersley, TX",31.42738264,-100.71121250,0,"Discharge: 0.00 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): %;% normal(mean): 0.00%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08128400
"USGS 08181480 Leon Ck at IH 35, San Antonio, TX",29.32995837,-98.58418560,5,"Discharge: 3.06 cfs;Date: 2019-08-31;Percentile: 25.23 %;Class: Normal;% normal(median): 45.81%;% normal(mean): 10.57%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08181480
"USGS 08080500 DMF Brazos Rv nr Aspermont, TX",33.00815770,-100.18065890,5,"Discharge: 12.68 cfs;Date: 2019-08-31;Percentile: 30.66 %;Class: Normal;% normal(median): 35.45%;% normal(mean): 8.31%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08080500
"USGS 08048970 Village Ck at Everman, TX",32.60346909,-97.26501420,0,"Discharge: 2.63 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 65.91%;% normal(mean): 27.14%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08048970
"USGS 08171300 Blanco Rv nr Kyle, TX",29.97938297,-97.91000510,5,"Discharge: 11.34 cfs;Date: 2019-08-31;Percentile: 30.27 %;Class: Normal;% normal(median): 38.09%;% normal(mean): 22.80%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08171300
"USGS 08190000 Nueces Rv at Laguna, TX",29.42856679,-99.99728700,5,"Discharge: 102.73 cfs;Date: 2019-08-31;Percentile: 66.51 %;Class: Normal;% normal(median): 189.40%;% normal(mean): 68.36%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08190000
"USGS 08071000 Peach Ck at Splendora, TX",30.23271370,-95.16826620,5,"Discharge: 22.04 cfs;Date: 2019-08-31;Percentile: 63.35 %;Class: Normal;% normal(median): 128.81%;% normal(mean): 29.50%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08071000
"USGS 08153500 Pedernales Rv nr Johnson City, TX",30.29186695,-98.39946740,5,"Discharge: 25.15 cfs;Date: 2019-08-31;Percentile: 48.15 %;Class: Normal;% normal(median): 95.30%;% normal(mean): 21.02%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08153500
"USGS 08068500 Spring Ck nr Spring, TX",30.11049517,-95.43632750,5,"Discharge: 58.29 cfs;Date: 2019-08-31;Percentile: 69.88 %;Class: Normal;% normal(median): 161.24%;% normal(mean): 36.93%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08068500
"USGS 08074800 Keegans Bayou at Roark Rd nr Houston, TX",29.65662136,-95.56216640,0,"!!Hydrograph??wwapps/ww_chart.php?i=nwis&vt=dv&ot=q&site_no=08074800??image??https://waterdata.usgs.gov/tx/nwis/dv?site_no=08074800",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08074800
"USGS 08158030 Boggy Ck at Manor Rd, Austin, TX",30.28611110,-97.70861110,0,"Discharge: 0.09 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): 21.43%;% normal(mean): 6.62%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08158030
"USGS 08049500 W Fk Trinity Rv at Grand Prairie, TX",32.76250000,-96.99444440,5,"Discharge: 269.06 cfs;Date: 2019-08-31;Percentile: 62.25 %;Class: Normal;% normal(median): 150.19%;% normal(mean): 96.49%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08049500
"USGS 08102595 Nolan Ck at S Penelope, Belton, TX",31.05397220,-97.46252780,0,"Discharge: 24.34 cfs;Date: 2019-08-31;Class: Not-ranked;% normal(median): %;% normal(mean): %;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08102595
"USGS 08186000 Cibolo Ck nr Falls City, TX",29.01413869,-97.93028080,5,"Discharge: 23.95 cfs;Date: 2019-08-31;Percentile: 50.96 %;Class: Normal;% normal(median): 107.40%;% normal(mean): 33.21%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08186000
"USGS 08181800 San Antonio Rv nr Elmendorf, TX",29.22218530,-98.35584630,5,"Discharge: 185.58 cfs;Date: 2019-08-31;Percentile: 34.39 %;Class: Normal;% normal(median): 66.53%;% normal(mean): 40.03%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08181800
"USGS 08124000 Colorado Rv at Robert Lee, TX",31.88542168,-100.48065430,3,"Discharge: 0.00 cfs;Date: 2019-08-31;Percentile: 5.91 %;Class: Much below normal;% normal(median): 0.00%;% normal(mean): 0.00%;",https://waterdata.usgs.gov/tx/nwis/dv?site_no=08124000
